GENE_000,GENE_001,GENE_002,GENE_003,GENE_004,GENE_005,GENE_006,GENE_007,GENE_008,GENE_009
6.032874620643735,5.502748019308035,4.66881655221025,6.292098410955888,6.966209814444078,3.861154508780635,6.641662070744216,6.278253159260034,5.077796099343811,4.28707478199409
5.332818424337637,4.787579766961512,3.99810217771189,5.019548351182343,4.945029363257485,2.9069692785527836,4.810187380301337,6.102923934949598,5.5610386073111835,4.260540326970731
4.027543388135257,4.631950986825178,4.485285233267945,5.173441111609311,6.631161633605312,6.534909050535746,4.660474196770366,5.892011796419284,6.581863899065737,3.8875518093466463
5.159014571616233,3.3976149393481734,5.417443293454256,5.838966406510765,4.2210345701156475,8.527212595315442,3.3997658845459786,3.664064563676977,4.920314429003022,3.9024156956814093
5.132356230450157,3.6481954742667404,6.563913336485079,3.91588870672729,5.459037152156603,5.295022154518234,4.408618808615867,5.53463743312436,3.772931371092594,5.356898607396254
7.161049847361487,5.569428959036025,4.414946535580732,4.628782158373649,4.409134830738403,3.946981181450165,5.422964367149395,7.48317826373035,3.5620405048711774,4.275002946457823
4.9197627341008925,3.256783959377528,6.5093798160739,3.76421332434899,5.921583830602969,6.4209222151247864,4.2512202596089175,4.6569829632581206,5.469682753729852,5.435533972706055
4.12953072375187,2.8451332064884345,6.6430284930163594,6.441730096374835,4.1269237621295725,6.589948511944341,4.687196602089487,5.791710986975097,7.023857474485631,3.7588985990798336
4.601201015904869,2.8303871572028405,4.04584132285596,3.9818026985477166,6.532386671842518,4.926674101339728,5.299338579220397,6.081278364975965,7.0901831912009605,8.65447352723031
3.57816274132107,2.0642019741679793,6.227589700813051,5.4688738667467796,5.31990421805961,4.3307986844558055,8.0211793461146,4.230687693879161,5.822338424874266,4.826420723811301
4.268719851371216,4.484218953459703,4.090467028681456,6.632932580875426,4.850687282546216,7.124074112536188,4.785610063179777,4.705306709821764,1.637011294330013,3.859645555380963
5.910992009809203,4.283004022456583,6.9208541872070715,5.008339793637616,4.2343948107900715,4.722871800745181,5.734846705293769,4.831067376553307,5.82119077418109,7.77418164691282
8.102616763468761,4.705870797437239,5.546060288271781,3.771190180490242,5.946460966469236,3.2907410976737967,4.032776606699928,3.5329340542654943,6.3213464328773785,4.520950966095173
5.2012374617383905,4.549586856999644,4.144785468176087,4.72184697285368,5.60931148976462,2.862483898756698,5.635681135176361,4.7038779728670255,4.6929253601856,6.471957276307261
7.32979431137795,6.150815732811727,5.404964345320635,4.927371964480049,7.042632250421796,3.7333887152582834,4.122800126342062,4.26827075478915,4.589974333452428,3.090711932100385
3.3246694617778347,5.5293514938552635,4.461157555248256,5.460007286659154,7.110827519225375,4.9793775554969315,5.303581859167394,4.093031763167801,2.3222170665348143,5.849925778855714
4.568447057585867,3.732616193205202,4.848163757199391,3.4811634210259546,5.3113183545383675,6.516862032661094,6.444243103904665,4.430608852205021,5.467897272149223,5.805559241371313
6.548318591596472,5.336474942987328,5.484262770266304,3.6201552216991644,4.364881645734398,2.8900832065425477,5.7940419959717016,5.130665394919852,2.7039789678622532,4.539811977290865
5.956244672541634,5.490671188486197,4.773854431885912,3.223937258378257,5.887552390186173,5.110839082008281,7.394548659135527,6.419838745076671,8.057324898106648,5.497158407985795
4.068708794978527,5.31812930841868,4.060128720533156,3.7461386042156453,3.9473833991479967,4.779083266743731,5.825576209677518,5.553369552757004,3.996316999546857,7.044889591774324
