GENE_000,GENE_001,GENE_002,GENE_003,GENE_004,GENE_005,GENE_006,GENE_007,GENE_008,GENE_009
3.9694788753139445,6.740426086368462,4.81779423933859,3.0780663323110993,5.1593773465940345,6.825481879813738,4.581132272310713,5.074014848248068,4.560326689690829,6.104290228253628
3.9476653289598262,4.669595512844215,4.225949306240138,5.672228119724142,3.643490575039255,3.984610919826987,4.564391214362008,6.238529785239368,5.152028108703915,4.250920106027113
4.222467786661274,4.890791026909688,5.445363153858834,4.713083455887645,4.62669869371744,6.490441781895362,2.7102139800151988,6.079818623821292,2.1000569707035246,5.28543436934924
6.091729428870454,4.679553123480918,6.89579566683695,4.351937616803427,5.847045371149601,6.2233468746569045,4.2279156989849955,5.75551966001434,9.413780641393718,6.279977334823034
5.044513905412109,1.9922366131173033,4.657804528425381,6.071102165563758,5.449925265142374,5.48556039135465,6.780118269019209,3.631292190469758,3.4909957063058923,6.076336224921637
5.93722488104473,6.366121267476535,6.583925589491849,4.771040865782063,3.3247233181440925,4.818224956193813,5.482122681535285,4.613759051333006,3.7603396707226837,7.0463769838515695
5.425503090031851,4.675898588870378,5.553912150685896,4.126919085952645,4.324950022737678,6.126501719401186,4.762936403342629,2.8091342094655887,4.748680556421456,6.927520128736077
4.672347776070533,5.025256792476158,6.159056955011142,6.756357682370665,3.2819301596839616,6.691610020398496,3.3180725681595744,6.026094958328358,6.500969680982871,6.680410936661558
2.0475587965309145,5.943681767475831,5.458352704648815,5.812386617373186,7.3364210654848385,3.4725373488787152,5.3404803272918056,3.6083962816626807,6.396476289475471,6.02902595641168
4.6696358647567635,3.670584672202473,4.276387126779548,4.043959149697784,4.777195163069883,5.52318149430962,4.077564438605138,4.521524840513672,3.5510965256875413,4.103250806543333
4.088000128200719,5.7256882152520765,6.480325818294279,5.628718296724458,5.446757118661042,6.139197278620742,4.668137084975686,4.7603910628628086,5.082140888411194,4.155669584947563
4.181804732740416,4.877071736672891,4.935455001863979,5.387207228321143,3.4180942310425726,3.971599547846936,5.399977905768953,3.234087358191994,7.463529087402907,5.862252312190464
5.087629937503811,4.721981487203397,5.539291998963439,3.3893958716406645,5.606046907371946,4.736834732860709,4.344315332533004,4.423187214502334,4.333896613824333,4.359724523866497
4.644212043362326,5.3930241377611345,5.544131824854501,3.4254946576009564,6.728313082524964,3.5836837601164295,5.121722450730944,5.726773513374145,4.050836153176139,5.444056735782536
5.272434612573384,5.575147015829936,6.731673043235903,4.59906136819658,6.997299287135375,6.134602718038794,4.241146430720542,6.164425511444397,4.175204337017166,3.97177144478269
2.9266206819149385,3.605053474681857,2.514361392050277,3.5743125610540067,5.058472004194205,4.097598172531,4.546016570711805,5.009466046635947,6.167793256087334,5.158166994633992
3.5871012050989126,3.89166760517689,4.956515713687556,3.711810391040066,7.311120432921007,2.843150157143169,5.692790551907406,5.851934778419638,5.180190504731562,3.8552910636171074
5.063446503679154,4.782657673674026,2.9158852842906096,4.007309469321771,3.5027628204316317,4.283190509354308,5.070533001259512,6.011945304181403,6.67368960624876,3.1457450717297473
3.788681335788727,6.599583885152742,3.4254822792091257,7.165388430236753,6.700117234666214,4.04052138458064,5.0982716263584305,5.430553360726635,4.427565354809031,6.216186810619097
4.833305825747474,3.103983735316268,5.177442941695948,2.3972748038786187,4.985914795316911,5.040940024552455,5.987553527621881,5.860326489569664,3.2472092311919685,4.993744762550236
