GENE_000,GENE_001,GENE_002,GENE_003,GENE_004,GENE_005,GENE_006,GENE_007,GENE_008,GENE_009
5.917672659294228,5.3129886167125555,5.837918923201252,4.0579253166187925,2.7833518692383405,5.768000462257232,6.928147674742679,5.64786795586785,4.891105401317681,5.092383083081687
6.641827648695064,4.604613048312261,4.614487321710347,5.436967867319153,3.560472133812035,5.5157115501669685,6.717584521918711,2.9545402143101613,4.64738042796874,3.3012225871167145
5.342963650919555,5.935919058527437,4.283868467444146,6.9062035309363115,4.628518428429567,4.802842835598372,6.989081314828769,6.079781279822551,4.127545911219606,6.899907094371354
4.6899087699885795,4.11396969951125,4.712551347060958,3.3666811487988855,5.804851973964742,4.533250502117727,7.090471951282344,7.178445930585367,4.588556539085949,3.097929812656659
6.791151353828374,3.125598489678402,2.6878101559763468,5.354120079303447,5.674785878811333,5.318027363028121,4.739728710318949,3.9063188659707846,5.597157586957335,4.767748425956708
3.7615670426418695,6.701812379656419,4.782588016369428,3.929890249395152,4.834562827084592,7.030599765684714,5.9404197687278275,5.990381050599015,4.680457543915862,4.079354800034153
4.843039132717603,5.182733145517585,5.665763655864364,5.4814324996685055,5.736743586414455,6.507021647311115,4.004933541483732,7.354667027684414,5.669344668227808,6.432479502368848
5.791781212843186,5.622587442861079,6.547058009255563,6.287683193658324,5.3123355595112205,3.9413947005601013,3.511754671833642,6.8747028857720895,5.146751288997,5.235100686033329
5.0742467395092765,4.05899280761739,2.2559787179677393,6.221263121736536,5.272716583808058,5.7872205154326934,5.364220724476885,4.54423548451099,3.369466778987701,4.839804194684631
4.879679113845703,6.1647813417817146,4.521121496088687,5.2808413933392915,6.361338546146885,5.597830781868003,4.386245992143073,3.0727242588846178,6.555743888926437,4.348778867082076
5.151618143472792,4.673128855006156,6.513253057352401,2.7088776985056606,4.856895549637585,5.7272829579229345,4.394218231993633,5.421689337977323,5.1356119677091785,6.529203811933937
5.407175042792256,5.5558241263472325,4.681473499848436,4.64446904890989,5.834730459204748,4.30983815366023,4.50383603589061,3.6784161894495186,5.689562451954312,3.9858660470156293
4.485716420822861,4.039723257217216,5.971710034194099,5.937220625243169,4.7574788164541575,6.816486737408926,3.3497431910151114,4.1193118043353785,3.956129280420175,6.228932902744713
3.9058467941586286,7.908180445106778,5.612457682872588,7.672223691906293,6.535566782881751,4.43532712310229,5.5907076952724335,4.524345847607,5.333941422784314,5.1120659423729595
4.402418378959957,5.781785666856037,6.570034326168291,4.415091481468823,5.367189820755522,6.052666854558187,4.0221085671586225,6.783339409192423,4.476641726164348,7.184759797062018
4.3574805624468205,3.417318011067108,5.957641805046592,5.143970503883527,7.081248542118978,5.476441391222437,5.268485103322442,4.411015683309576,4.076134679127403,4.3489463319303585
5.986397417055365,4.892456652057767,5.209912273236404,2.8053816279507924,6.281832212960162,4.650490682632099,5.809338119312625,6.058697403175974,5.862075918325099,4.986483157235739
7.314027860578561,5.195081826038912,5.348327937041797,4.777727398043678,4.504574153113987,6.038525370344041,6.008681078831125,3.2976814854199805,4.52759482240389,5.51300059717339
3.7557702268896556,2.8125058912594882,5.573205657910233,3.3616528742998604,4.457137619187577,5.2691093224042245,4.404597221917685,5.999770379829526,6.201170319646312,6.003441137147274
3.44102595961125,5.757802523979027,3.414750706467883,4.985418441125276,2.7963420417434453,3.7635128702496297,4.116594547200338,2.171098507273608,4.771705489541023,2.354631938588454
