GENE_000,GENE_001,GENE_002,GENE_003,GENE_004,GENE_005,GENE_006,GENE_007,GENE_008,GENE_009
5.587538569107666,6.494320736596316,5.547601457849399,5.038726782169674,3.5515587233197996,6.595056105295296,3.4698635206817423,5.076279914228663,3.4092233985502016,3.6703248285771606
4.175901703521006,3.5690660676554407,5.245000054940234,5.410645002186897,4.8125078669134735,4.42226235590871,4.050581455056146,5.939777423185095,5.390928083237131,5.168236536990626
4.768291824343458,4.69921833787578,6.100435838668112,6.820916247350755,3.750539794721687,4.792178016630093,5.51112213914073,4.071334558914128,4.122779874910679,4.738116466795882
4.205308494368882,3.044984304849751,5.864860138527161,3.451644827123636,2.9633815743638503,6.571965073415806,6.154962015124502,3.482060930181602,4.164403061665293,5.191228129073182
2.5910724567868493,5.101009617495875,4.248827006763426,5.535697024922739,5.616241496520836,3.7055425490385767,5.725287960573183,5.46696374615315,4.267335903740452,5.246599921659295
5.805470360224883,4.305031107361383,6.994177244900995,6.347601348749599,7.842607998994305,4.154617600385055,5.556207942318516,5.40784130316106,6.6946026862786185,4.706662660772888
5.592475489917334,5.725465845194156,6.396773156771441,3.2377942603914427,3.9176422336608594,6.687307141235897,7.63222600721035,4.040425329280675,5.386262658509603,4.162865360450112
4.559928150148662,4.0924106667029,4.378304175342039,5.261106349806353,4.4922206849526445,4.072993671704017,3.3576675595274823,6.732852563402465,4.444370555862526,4.687786341317827
5.847421014987814,4.655421372394726,4.909130236116614,6.2355818687375075,6.74096650851116,5.261931154633815,7.391882533845374,5.19560278522158,6.240960580786034,5.324638827951699
4.655252916031708,4.031958670014718,5.027353238126754,4.665642766166346,3.1112676624399174,5.853834316021073,2.2296182505069138,4.415046700801908,0.6442093872922792,1.5770660908180045
4.235878998318477,4.740480413011938,5.754604666312025,6.880096774705204,5.098035726099486,4.012332506378866,5.888009763208795,4.590379288299933,4.1351592000177275,6.779662508704837
4.409324786332336,4.294937827024187,5.093433472752329,3.407294584829252,3.5501208748567366,5.387277304444198,5.446497478801262,3.9924215633430338,4.5974812465242785,3.5123213068650534
6.696446299756834,6.34035015330875,5.6205336040815626,5.5746994468427,4.399776494049965,5.0429546871566595,5.463860924072041,4.326358246229839,4.873675590019487,6.33463291104984
6.629123304150427,4.400406113624324,6.113982063992998,5.806076357280313,5.192419393091924,5.372209572564397,4.772726322338406,5.867494008698365,2.0560464971871677,5.868849043182049
6.2857485999220915,7.730609729144564,5.562661641781873,4.490174646067359,4.532694410897756,7.044425649389271,4.967264777280228,6.818493021477313,5.856394520134085,4.149740096919741
6.398314409233619,5.249750436454829,4.282743331854753,7.313950815024005,7.233862262240631,4.096740490817622,4.956051769837158,4.162586573610252,4.675864503586751,5.727693148876148
5.832071606574637,3.846315839663739,2.9629403332120403,4.186292546136602,7.004574037127007,3.760620431507917,4.032569273697149,4.223612181904096,7.45679517033259,4.927283243644284
4.313291183118764,4.784122218227814,5.957348895551643,6.150140789805458,6.4707163836865424,4.572793091618864,5.276422180901286,7.287226863096363,7.332535549905645,4.716159383247911
6.504984777099978,7.965648120133768,5.291182406851809,5.198000111348437,6.1678922611601275,5.32477717035884,4.904940230198947,3.407527933292666,7.976501567845583,3.317180800333402
4.530504134347502,4.688547491445125,4.6427456699612355,5.8043981982504755,4.2188912851304785,6.148137080052736,6.686569916418612,3.4736606559068903,5.010371653089406,3.3541187346155397
