GENE_000,GENE_001,GENE_002,GENE_003,GENE_004,GENE_005,GENE_006,GENE_007,GENE_008,GENE_009
4.233457494870915,7.522184054830838,6.521329090017545,5.475991491119369,4.718203447001926,4.572982392161526,4.122936845147095,5.5773200931154125,6.079831547788979,6.340069078611555
6.406373481996995,5.429917006093241,6.4848427424692545,4.977351204607729,3.053145088920187,3.05345771902844,4.093782865997505,4.83908630985858,4.128976714475495,3.203576786428245
4.452604307525425,2.6271958607592705,6.129605251228511,4.0575769142711975,4.352208602502493,4.679423182529491,4.138702127283529,4.999821519433475,3.3834518290550153,3.9494979611929217
3.0850266666070016,4.89954409489812,2.066173073871848,4.4064969167545245,5.640261995053537,5.607961001338239,3.246415407289998,6.302156328240741,7.021781134479923,6.667907887004359
5.940831078300186,4.866678687824863,6.98206677776846,6.039023899928708,5.073126356870599,5.194495870757558,4.579391342068988,4.05705138467737,2.1102551198955193,5.391735740056063
5.533771553214117,4.7176354356165815,5.850376531179097,5.611605411926834,5.929325111151383,4.323371993065832,5.773228564899053,3.9842313612217275,3.8209734678108505,4.34078233242403
5.214440773724553,5.2166555331984075,4.789973396767763,5.906479288695676,4.980901058332951,3.316024085591314,4.862704440742972,4.094427657377611,6.504733322109685,4.904465311353945
4.870953924656617,5.143611509292289,4.408230632640762,5.0733026590690935,6.560669189859379,5.040018505796631,4.795039152961571,3.9598223911958725,4.847936915176021,6.7697733710398875
4.946953435733172,5.149128049374179,5.423631041041835,7.563674984768218,5.964806841353843,4.385037995536335,5.685518230847109,3.930245363546346,4.050512869779625,6.841955307300347
5.302422313219335,3.664778184514278,3.901181270343335,5.859065026038836,5.783908300631691,6.055192074954442,3.8257585561434158,4.9210088185986605,4.307894072532574,4.291646273935312
5.055110173844185,5.240322162375555,4.392540189400316,4.276252212651685,4.618774989424114,3.580746041642918,6.404018793332031,5.963481104002498,5.4276956360468525,5.2649803539160684
4.433532100697653,5.55096640947583,6.513451096307596,4.561213158463889,4.979487666601885,4.234075264841666,2.3503375945752882,2.8008708271962917,7.011210949539389,3.2255943404744043
6.438112072044603,6.14437700499873,3.4546557868351337,7.835908690340734,4.2969510634034505,4.71945282987456,5.5346613968709395,3.3413039934342916,5.91358639741089,6.3430738185765225
4.821701845137717,5.785243404781645,3.391377538520082,5.136726482852929,5.420843255516947,5.7801501553047965,5.540944768464783,5.970380114369239,3.8949545741200318,6.094320716383367
2.3675162319680743,3.1311468412667507,4.006836972539887,6.869809159499347,2.632424595659476,4.210357996623938,4.959255883959263,3.837662196116489,6.389600536274172,2.8836587168164076
3.772140776040248,5.354722648981415,4.488224007746321,5.5124613935394375,5.271609365885375,3.581396901334773,4.825803631835836,5.536438123969883,4.575464502856089,5.423624594376931
6.026360090612825,3.811301588208479,6.134567891706868,5.736331570845177,5.525981764034324,5.1354672534195585,3.733072472638332,5.905193648598525,5.344089323972032,6.061115598827385
6.68369867231139,5.85995638224223,5.48721828266188,5.465551308347644,3.657582313949896,5.764025496257959,4.355720614316526,4.639822762471943,6.174331558230732,4.751309509852001
5.475735217698534,7.366773759930043,1.8231508183708987,4.728296965441422,4.842124388327621,1.78235570626748,3.465819637228904,6.4299376401906585,5.758472050219386,3.7261980220381243
5.63425612064757,5.967637992139387,5.786961348033449,4.224114749537674,5.566788648396509,3.8670092207874065,4.304887618760391,5.205072160375002,4.296571665129294,3.4843347176854236
