GENE_000,GENE_001,GENE_002,GENE_003,GENE_004,GENE_005,GENE_006,GENE_007,GENE_008,GENE_009
4.062278080974854,2.82661893155833,6.01956356405341,3.8152474808774146,4.9126485992936875,5.992548047983021,5.165092010552751,5.998584073201684,2.7087298622826466,7.535575544081778
3.7162755534963052,4.580859953572636,3.5120386366916247,2.787510111044285,3.894987891871031,5.323862784996812,3.991929553398297,5.176677424143633,6.207039796925581,4.5581125290909466
4.716259703888095,5.174064755636487,5.143068521113193,2.857225095666381,4.123714137040593,3.7616722735137422,6.5034287216054825,5.4647133273062,4.30753924988813,5.285120799457398
4.487378378781623,3.9185042618416723,4.227393591969791,6.986148780564197,5.542345562229453,6.551858092103789,5.73777191457475,4.575833967059861,5.888806892498041,4.10728584826746
5.683325056369217,4.886652294517686,5.603320932191468,5.326107204092481,4.961603899432094,3.750593667522792,4.4097162855437935,4.371650380230168,5.8515660771799105,6.945675277518949
2.866591537657735,8.358727902290614,5.104199864191056,4.199210839419629,3.640482802879203,4.518196118288332,5.5951779523993945,5.107218983776201,5.233263894799515,3.600239142749292
4.48044438487502,2.5617404412092513,5.1281819467242755,4.772889527019197,6.277849142969313,5.813676058635203,4.710727262875026,3.73403214955755,5.421130209002257,4.646032794879538
2.94060539522147,6.10736031203464,4.735889819758312,1.8657653899366644,3.422848956615282,6.16592704390856,3.1450383632890837,5.458585783968864,2.4338212853454175,6.915300683391756
3.900712129823651,1.1761809144892799,6.711704386721839,3.94149398085022,4.324544499582744,4.873637094065262,3.3836756891727577,3.518454910426607,7.204086661639929,6.344176191171734
4.511539466619095,4.680339616772489,4.799230166776485,6.797057733640761,6.543347159963091,6.039553282098968,6.589188375342095,4.669650943165916,6.73496416548462,4.552074920571879
4.494168781142561,4.360232708446939,5.861703642758589,3.7547473366283874,6.55257203834563,3.417488440785105,5.601018739409018,2.8553509782676394,5.277241879215171,5.624653364818295
4.574000054619891,4.710341624762362,3.757026112703083,4.844245389412671,4.46333521074365,5.415801226422552,2.8698444535938346,4.388550119255586,5.310122832340591,5.803852493432484
4.636547082714338,5.845825636585624,4.484123363667336,5.290200880487821,6.144062626237879,8.07156346898945,6.920473844931138,5.7772662859633925,3.172605382180821,2.672177580836748
7.376848177236248,4.009402159052961,5.3909203980968625,5.537648754253218,5.237173949241621,5.642207788419892,2.216097447402547,6.4610940105862795,6.375732729251237,4.613860489523672
4.84011030382489,5.928863267293619,5.085890143502646,5.025217081922904,3.272899558514737,5.740074076336265,4.916599657662188,2.8700149019077323,6.624496762896787,4.7439560507591905
5.096605184201841,5.656434538353717,4.759476338119228,5.056408976232187,5.176420414197589,6.179356304026526,5.971063491206504,4.913260389828598,3.6863225580373573,5.304471144786488
4.544011128971206,4.267415724702092,3.442293167986146,4.849540902377797,2.7677993519480117,4.258368414443013,3.7741022890377662,3.758154983438108,3.845465382615874,5.074345399883986
4.1662872765167185,4.93624127815513,5.325733587546044,6.347257593193659,4.620808254793513,7.930550281186961,5.302844530053552,5.6546882809344865,7.558666792575963,2.637883937020448
4.188068435040952,5.888854435805857,3.3055872086793587,6.991019640646507,2.6525933685812517,3.69385824512264,5.403108323886761,4.066504211574581,2.8359512627405863,5.062661370406715
5.897633404331639,4.791956662504292,5.395625523546945,5.562438665683429,3.996126343765504,8.312808388834632,6.595234889262474,4.723132526889937,5.232202117108711,7.329493036526129
