GENE_000,GENE_001,GENE_002,GENE_003,GENE_004,GENE_005,GENE_006,GENE_007,GENE_008,GENE_009
4.289232975181334,4.991740783052391,4.067943900765075,6.256482675841672,4.720485709731769,3.845057794530075,4.591228202572668,3.2665218357395216,4.57998157839938,6.767551181119192
6.751276152495594,4.149692948489633,4.325211037171047,5.217049565070523,4.22101051446226,5.415805270552477,4.418818473912048,5.252146489743919,4.66583009260221,4.321725263781991
3.9441082837528687,5.138129982926448,4.4040420969883085,5.327842738715352,6.38863163268388,4.213304348268355,4.702253878285621,4.852086718921922,5.019760074818948,5.6359182575593625
4.866272099311763,4.054684186105023,4.105799279256358,4.320111493767586,6.069791494208868,4.393545630816739,6.985663470540921,5.084033683911109,4.516909451673873,5.293879015971599
4.856954263510622,5.449164563783842,4.933104404057726,5.743880977250004,5.284671826128263,5.14597452347879,6.0888036375147365,4.081285869495426,6.0048694322622715,5.3873810646012945
6.731738107886061,5.93615250529424,5.221811441307314,4.77142173869788,4.164570887140876,5.092561986983235,7.110563021247842,3.9590567347582586,4.326481867301822,4.828766223999705
6.98385278117595,5.920410609810539,6.448818608511706,5.229931820537073,5.443460255318831,2.994897917992073,5.123590548308758,5.8121059826693555,3.78448856751825,3.7911722753156423
4.514397904195948,5.721328115469732,7.067675994307756,7.5052506078754755,6.245475656551036,4.728010350329348,5.993214428407935,6.951334731992565,6.664427182886762,4.488182726901446
5.352907260015288,5.96183880460749,5.531065791720776,4.817765922660999,6.834326949823636,5.57731116774254,5.952005607688016,2.727687276658683,4.261616439385371,5.775922216989498
5.760700326780019,4.958650636665489,5.589575427645302,6.230807284907174,5.566339139212748,6.180901146583481,4.074992226260118,4.774478866352846,6.4025146327846745,5.414277353102846
4.413029883456702,4.949219409106742,3.944197435400319,4.69193017254638,3.705432214232363,3.6661264101981317,5.150504772882634,5.066366019572229,2.3057422566636494,5.969836173343733
3.616782745530209,7.028829768618462,4.188929263736197,5.448804396999229,3.8164155008534895,7.161557543944468,5.138718680194892,4.611275651718947,2.194471557698727,7.327664282584291
5.930559644672739,6.725857597513247,6.496152626192897,3.6398318682208983,5.0794556425435236,5.124991390569022,5.369202603668174,4.036263607944699,4.663824589556045,4.009230528804627
4.172665614575739,4.870166116257855,4.537135855630956,6.389767449189231,3.183861585856252,4.674755273612905,6.788891849406563,6.160262271377585,3.9646087392021965,4.498296197567808
4.864638404367328,4.122147871225163,4.502628002474772,6.987236486186484,5.483812293575644,4.944637356925045,6.106541949915877,2.986201580936744,6.248660503979323,4.878522580951325
5.187012670130635,5.122921849440792,2.6940996852140575,5.813226291771009,4.720645206095766,5.056685357686429,4.579618721434194,4.759245647587137,2.3173537747775614,5.261718983290168
3.0791299803889634,7.245541134524247,3.6144990143878877,4.757681670234664,3.8540810295622228,4.643937405158715,5.04965849998026,5.519512680467589,5.270651016903771,4.053600917994959
3.66821869087721,5.21274841929803,4.859055879484073,4.597564377986583,5.052876725845934,4.4515034207630935,3.7423468628990912,4.900426997229871,3.274830194807921,6.4485273484201935
5.292058066007004,5.699667767552934,5.466445300435119,5.399067376154962,6.336712114175266,3.9323335546065925,4.743403120021988,4.947067555557204,3.0869750859426266,5.934293406056634
5.730606709767425,3.173565132426812,4.4047679088714915,6.978015646799189,3.9413573924597474,5.4431275417093286,5.9787786160707235,4.519880212368954,6.331049340672575,5.903628402290115
