GENE_000,GENE_001,GENE_002,GENE_003,GENE_004,GENE_005,GENE_006,GENE_007,GENE_008,GENE_009
5.654986284937074,4.196907282903589,4.687671948177367,4.485651402430134,4.574124728771592,4.266862896292477,6.162554491022762,4.530669477233077,3.186758041210786,5.578895141214851
3.777457327467606,3.568349197755052,6.353320538402157,5.645768498206996,3.572055206259132,3.6129541724124534,5.321620233687474,6.351563281878354,4.739970446428664,5.917097815023599
5.1306315049116815,5.601436561572445,7.512545998796556,4.954373650264067,5.7565618639513545,5.7043925276581895,4.728978335490632,6.665826206645978,4.800092217184693,5.064388300832986
5.408966101394458,6.406918372320456,5.1459939088004285,2.9529596361505437,4.639588604865108,5.588150886598348,5.242411599909097,5.758712365519717,1.008038538221074,4.914851535342797
3.335355883409336,6.8458210567288775,5.091528127187198,4.43923792346991,7.711714958459751,5.1004498865397245,4.961790322935529,3.6184494473412934,4.601968380060883,5.0403081763077155
3.9546184884697713,6.152902096997552,5.579310398192838,4.4023323357970785,4.968872443295297,5.471967671325415,5.175742945668583,4.60587220980992,5.713962338025071,2.6582096018329664
4.485897167720388,4.873002661989872,6.59511702639842,6.473127880027464,5.110128282499135,5.608075918427167,5.232886023340046,6.115417003410034,6.47175498207873,4.724985490307583
5.934897473218216,6.724220994233727,5.894016833366543,5.058942154640317,3.4140976351810894,5.901702082445248,4.741825715194543,5.446447078801661,4.1834459618731685,6.976821299151302
3.934771782679454,7.470770318504275,5.2195517194620855,4.636595907198531,4.045691663776578,4.502974631702834,3.942534124350214,5.546062582521808,5.337153042169204,5.047211550668859
3.7426724548839028,4.513668491904669,5.840849634493156,4.605368346408434,6.678607317399142,5.663495838553626,3.0399198853365306,4.092133928392602,3.954217857970785,3.693253976038254
5.256763923368143,2.2353242176882486,3.4547880692359683,4.707648123806837,6.390075862687102,6.865937899847055,5.5662506830243,5.090923833596019,3.5631142379774747,3.152454192194628
4.7662860457989895,6.0170609784197175,5.30707365997166,3.756180785784223,3.6981901521434346,2.375647371916771,6.319136810693041,6.21346622049843,3.4925133978221554,4.768345654678863
5.009441421163703,3.114054648590345,6.586490949303142,4.634422149041995,4.962369852705257,5.138477597224869,5.1575089024169545,4.432171508866949,4.319478251484151,3.979568443047404
4.993877871335382,4.803994642568783,4.2008097636351405,4.626752684695492,3.821033632542245,3.374027184954591,7.663810773863004,3.5083390364650002,4.0018730983634985,5.894109646929162
4.2275674429929255,6.921190293345228,5.087663130492473,5.168223157580197,5.127523103308746,5.3291177677569666,5.251410530409561,6.909796415135448,4.311639584157933,4.8199459952312615
4.763098731240396,4.789807385247059,4.50173552849637,4.809667894650579,5.17254459782007,5.050894348448057,6.998107515770719,6.42992536947159,4.389650044580079,5.745748483111878
5.898706907166469,3.7589908054798338,5.769241657863897,4.627520108304135,4.475351881363172,4.269692121105798,5.806355995726754,8.060325293250056,5.828079512247883,3.7312930513924876
3.5982983600890104,4.434450501244339,3.30213413872188,5.6002530333769185,4.471683678103512,6.023731516794381,5.58966281488573,6.182503828181217,6.530262167014606,4.649527721163091
6.576288141512734,6.125022426214123,4.847795851256209,3.3009993778112054,4.781758677645078,3.845954231382107,3.9747172039932117,3.7911671220505045,5.791293246519001,2.5829485698802674
4.026985172211482,3.739667422549158,5.157615887968083,6.825922812406182,6.993611311697899,6.218652330093365,5.326346866835107,5.937951428262033,2.872600837474114,5.256192874605557
